nom_comm,code_insee,nom_carr,nom_axe,date,type_compt,remarque,id,num_poste,id_metro,num_ope,fid,geo_point_2d
GRENOBLE,38185,"Bd. Gambetta / Rue Hoche","Bd. Gambetta",20201001,DIRECTIONNEL,Aucune.,"OPE 202-C03",C03,410,"OPE 202",306,"45.18482729001903, 5.72555165"
GRENOBLE,38185,"Bd. Gambetta / Rue Lesdiguières","Bd. Gambetta",20201001,DIRECTIONNEL,Aucune.,"OPE 202-C04",C04,411,"OPE 202",307,"45.186154890019004, 5.7246657899999995"
GRENOBLE,38185,"Bd. Gambetta / Cours Berriat","Bd. Gambetta",20201001,DIRECTIONNEL,Aucune.,"OPE 202-C05",C05,412,"OPE 202",308,"45.18782872001901, 5.72350625"
GRENOBLE,38185,"Bd. Gambetta / Av Félix Viallet","Bd. Gambetta",20201001,DIRECTIONNEL,Aucune.,"OPE 202-C06",C06,413,"OPE 202",309,"45.191266370018994, 5.721221650000002"
GRENOBLE,38185,"Boulevard Jean Pain / Boulevard Maréchal Lyautey","Boulevard Jean Pain",20200528,DIRECTIONNEL,Aucune.,"OPE 205-C01",C01,414,"OPE 205",310,"45.18534791001902, 5.73226872"
FONTAINE,38169,"Quai du Drac / Pont du Vercors","Quai du Drac",20200922,DIRECTIONNEL,Aucune.,"OPE 219-C01",C01,415,"OPE 219",311,"45.192388730019, 5.70050829"
FONTAINE,38169,"Quai du Drac / Pont Esclangon","Quai du Drac",20200922,DIRECTIONNEL,Aucune.,"OPE 219-C02",C02,416,"OPE 219",312,"45.189729930019, 5.700598809999998"
FONTAINE,38169,"Rue Gabriel Péri / Rue de la Liberté","Rue Gabriel Péri",20200922,DIRECTIONNEL,Aucune.,"OPE 219-C03",C03,417,"OPE 219",313,"45.191123770019, 5.698517009999998"
GRENOBLE,38185,"Avenue Paul Cocat / Avenue Malherbe","Avenue Paul Cocat",20200915,DIRECTIONNEL,Aucune.,"OPE 232-C01",C01,418,"OPE 232",314,"45.17063845001906, 5.739917100000001"
VARCES-ALLIÈRES-ET-RISSET,38524,"RD1075 / Rue de l'Industrie",RD1075,20201006,DIRECTIONNEL,Aucune.,"OPE 238-C01",C01,419,"OPE 238",315,"45.097182580019265, 5.683745659999999"
SAINT-MARTIN-D'HÈRES,38421,"Boulevard Dulcie September / Rue du Pré Ruffier","Boulevard Dulcie September",20201006,DIRECTIONNEL,Aucune.,"OPE 239-C01",C01,420,"OPE 239",316,"45.16839730001907, 5.75557283"
SAINT-MARTIN-D'HÈRES,38421,"Boulevard Dulcie September / N87","Boulevard Dulcie September",20201006,DIRECTIONNEL,Aucune.,"OPE 239-C02",C02,421,"OPE 239",317,"45.16654439001906, 5.75759124"
SAINT-MARTIN-D'HÈRES,38421,"Boulevard Dulcie September / N87","Boulevard Dulcie September",20201006,DIRECTIONNEL,Aucune.,"OPE 239-C03",C03,422,"OPE 239",318,"45.16600974001907, 5.758179729999999"
SAINT-MARTIN-D'HÈRES,38421,"Boulevard Dulcie September / Rue du Bourgamon","Boulevard Dulcie September",20201006,DIRECTIONNEL,Aucune.,"OPE 239-C04",C04,423,"OPE 239",319,"45.16456961001907, 5.760036969999999"
SAINT-MARTIN-D'HÈRES,38421,"Boulevard Dulcie September / Rue Clara Zetkin","Boulevard Dulcie September",20201006,DIRECTIONNEL,Aucune.,"OPE 239-C05",C05,424,"OPE 239",320,"45.162080120019084, 5.762649430000001"
CHAMPAGNIER,38068,"RN85 / RD64",RN85,20210923,DIRECTIONNEL,Aucune.,"OPE 320-C1",C1,1290,"OPE 320",321,"8.28097149752681, -9.899271874225548"
ECHIROLLES,38151,"Avenue Auguste Ferrier / Rue de la Paix","Avenue Auguste Ferrier",20210107,DIRECTIONNEL,Aucune.,"OPE 254-C02",C02,450,"OPE 254",322,"8.28097183679595, -9.899272022157657"
GIÈRES,38179,"Grand'Rue / Rue de la Gare",Grand'Rue,20210119,DIRECTIONNEL,"Quelques incivilités sur ce carrefour","OPE 258-C1",C1,451,"OPE 258",323,"8.280972219450168, -9.899271476908908"
GIÈRES,38179,"Grand'Rue / Rue de la Plaine",Grand'Rue,20210119,DIRECTIONNEL,Aucune.,"OPE 258-C2",C2,452,"OPE 258",324,"8.280972221217638, -9.899271469479984"
GRENOBLE,38185,"Rue de Stalingrad / Rue Général Ferrié","Rue de Stalingrad",20210223,DIRECTIONNEL,"Vélos sur route","OPE 267-C1",C1,453,"OPE 267",325,"8.280972097770805, -9.899271936118637"
GRENOBLE,38185,"Rue de Stalingrad / Rue des Alliés","Rue de Stalingrad",20210223,DIRECTIONNEL,Aucune.,"OPE 267-C2",C2,454,"OPE 267",326,"8.280972070901072, -9.899271941024303"
GRENOBLE,38185,"Rue Honoré de Balzac / Rue Jacquard","Rue Honoré de Balzac",20210223,DIRECTIONNEL,Aucune.,"OPE 267-C3",C3,455,"OPE 267",327,"8.280972091569309, -9.899271942817549"
GRENOBLE,38185,"Rue de Stalingrad / Rue des Alliés","Rue de Stalingrad",20210223,DIRECTIONNEL,Aucune.,"OPE 267-C4",C4,456,"OPE 267",328,"8.280972070901072, -9.899271941024303"
VARCES-ALLIÈRES-ET-RISSET,38524,"RD1075 / Maison d'arrêt",RD1075,20210223,DIRECTIONNEL,Aucune.,"OPE 275-C1",C1,457,"OPE 275",329,"8.280971484446235, -9.899272151811735"
VARCES-ALLIÈRES-ET-RISSET,38524,"RD1075 / Rue de l'Industrie",RD1075,20210223,DIRECTIONNEL,Aucune.,"OPE 275-C2",C2,458,"OPE 275",330,"8.280971468812101, -9.89927215428888"
VARCES-ALLIÈRES-ET-RISSET,38524,"RD1075 / Rue Pierre Termier",RD1075,20210223,DIRECTIONNEL,Aucune.,"OPE 275-C3",C3,459,"OPE 275",331,"8.280971441697345, -9.899272150002549"
DOMÈNE,38150,"RD11K / Route de Savoie",RD11K,20210330,DIRECTIONNEL,Aucune.,"OPE 280-C1",C1,460,"OPE 280",332,"8.280972482997646, -9.89927105873352"
SASSENAGE,38474,"Rue de l'Argentière / Rue de la Sûre","Rue de l'Argentière",20210408,DIRECTIONNEL,Aucune.,"OPE 283-C1",C1,461,"OPE 283",333,"8.280972272825014, -9.89927229413094"
SASSENAGE,38474,"Rue de l'Argentière / Rue de la Sûre","Rue de l'Argentière",20210401,DIRECTIONNEL,Aucune.,"OPE 283-C1",C1,462,"OPE 283",334,"8.280972272825014, -9.89927229413094"
CHAMPAGNIER,38068,"RN85 / RD1085A",RN85,20210330,DIRECTIONNEL,Aucune.,"OPE 284-C1",C1,463,"OPE 284",335,"8.280971544827436, -9.899271937751909"
JARRIE,38200,"Route de Vizille / Route de l'Electro-Chimie","Route de Vizille",20210330,DIRECTIONNEL,Aucune.,"OPE 284-C2",C2,464,"OPE 284",336,"8.280971460068395, -9.899271790292065"
CHAMPAGNIER,38068,"RN85 / RD1085A",RN85,20210408,DIRECTIONNEL,Aucune.,"OPE 284-C1",C1,465,"OPE 284",337,"8.280971544827436, -9.899271937751909"
CHAMPAGNIER,38068,"RN85 / RD1085A",RN85,20210408,DIRECTIONNEL,Aucune.,"OPE 284-C1",C1,466,"OPE 284",338,"8.280971544827436, -9.899271937751909"
JARRIE,38200,"Route de Vizille / Route de l'Electro-Chimie","Route de Vizille",20210408,DIRECTIONNEL,Aucune.,"OPE 284-C2",C2,467,"OPE 284",339,"8.280971460068395, -9.899271790292065"
JARRIE,38200,"Route de Vizille / Route de l'Electro-Chimie","Route de Vizille",20210408,DIRECTIONNEL,Aucune.,"OPE 284-C2",C2,468,"OPE 284",340,"8.280971460068395, -9.899271790292065"
JARRIE,38200,"Route de Vizille / Arkema","Route de Vizille",20210408,DIRECTIONNEL,Aucune.,"OPE 284-C3",C3,469,"OPE 284",341,"8.280971444992062, -9.899271725080112"
JARRIE,38200,"Route de Vizille / Arkema","Route de Vizille",20210408,DIRECTIONNEL,Aucune.,"OPE 284-C3",C3,470,"OPE 284",342,"8.280971444992062, -9.899271725080112"
JARRIE,38200,"Route de Vizille / Avenue de la Gare","Route de Vizille",20210408,DIRECTIONNEL,Aucune.,"OPE 284-C4",C4,471,"OPE 284",343,"8.280971439427944, -9.899271697146652"
JARRIE,38200,"Route de Vizille / Avenue de la Gare","Route de Vizille",20210408,DIRECTIONNEL,Aucune.,"OPE 284-C4",C4,472,"OPE 284",344,"8.280971439427944, -9.899271697146652"
MEYLAN,38229,"Chemin du Vieux Chêne / Avenue du Taillefer","Chemin du Vieux Chêne",20210506,DIRECTIONNEL,Aucune.,"OPE 291-C1",C1,473,"OPE 291",345,"8.28097240733889, -9.899271542954407"
MEYLAN,38229,"Avenue du Granier / Avenue du Taillefer","Avenue du Granier",20210506,DIRECTIONNEL,Aucune.,"OPE 291-C2",C2,474,"OPE 291",346,"8.280972422538236, -9.89927155501598"
MEYLAN,38229,"Avenue du Vercors / Avenue de Verdun","Avenue du Vercors",20210506,DIRECTIONNEL,Aucune.,"OPE 291-C3",C3,475,"OPE 291",347,"8.28097238974115, -9.899271656513832"
MEYLAN,38229,"Avenue du Granier / Avenue des 4 Chemins","Avenue du Granier",20210506,DIRECTIONNEL,Aucune.,"OPE 291-C4",C4,476,"OPE 291",348,"8.280972446389098, -9.89927148376551"
GRENOBLE,38185,"Avenue Edmond Esmonin / Avenue des Etats Généraux","Avenue Edmond Esmonin",20210916,DIRECTIONNEL,Aucune.,"OPE 301-C1",C1,477,"OPE 301",349,"8.2809719812819, -9.89927195769443"
GRENOBLE,38185,"Avenue Paul Verlaine / Avenue Léon Blum","Avenue Paul Verlaine",20210916,DIRECTIONNEL,Aucune.,"OPE 301-C2",C2,478,"OPE 301",350,"8.280971987981628, -9.899271993302822"
GRENOBLE,38185,"Avenue Victor Hugo / Rue de Bretagne","Avenue Victor Hugo",20210916,DIRECTIONNEL,Aucune.,"OPE 301-C3",C3,479,"OPE 301",351,"8.280971962010765, -9.899272006028923"
GRENOBLE,38185,"Rue de Bretagne / Rue d'Auvergne","Rue de Bretagne",20210916,DIRECTIONNEL,Aucune.,"OPE 301-C4",C4,480,"OPE 301",352,"8.280971956533742, -9.899271987988996"
CHAMPAGNIER,38068,"RN85 / RD64",RN85,20210925,DIRECTIONNEL,Aucune.,"OPE 320-C1",C1,481,"OPE 320",353,"8.28097149752681, -9.899271874225548"
CHAMPAGNIER,38068,"RN85 / RD64",RN85,20210923,DIRECTIONNEL,Aucune.,"OPE 320-C1",C1,482,"OPE 320",354,"8.28097149752681, -9.899271874225548"
FONTAINE,38169,"Pont du Vercors / Quai du Drac","Pont du Vercors",20210923,DIRECTIONNEL,Aucune.,"OPE 322-C1",C1,483,"OPE 322",355,"8.280972196306507, -9.899272143285348"
FONTAINE,38169,"Pont Esclangon / Quai du Drac","Pont Esclangon",20210923,DIRECTIONNEL,"La branche 2 ne différencie pas la RD531 de la voie verte au Nord.","OPE 322-C2",C2,484,"OPE 322",356,"8.28097217629041, -9.899272139416228"
FONTAINE,38169,"Quai du Drac / Av. Aristide Briand","Av. Aristide Briand",20210923,DIRECTIONNEL,Aucune.,"OPE 322-C3",C3,485,"OPE 322",357,"8.280972171164038, -9.89927213920214"
ECHIROLLES,38151,"Rue de la Liberté / Rue Paul Langevin","Rue de la Liberté",20211118,DIRECTIONNEL,Aucune.,"OPE 333-C1",C1,486,"OPE 333",358,"8.280971884826826, -9.899271893851756"
SAINT-MARTIN-D'HÈRES,38421,"Avenue Marcel Cachin / Rue du Vercors","Avenue Marcel Cachin",20211118,DIRECTIONNEL,Aucune.,"OPE 334-C1",C1,487,"OPE 334",359,"8.280972043673625, -9.899271732541006"
SAINT-MARTIN-D'HÈRES,38421,"Avenue Marcel Cachin / Avenue Paul Eluard","Avenue Marcel Cachin",20211118,DIRECTIONNEL,Aucune.,"OPE 334-C2",C2,488,"OPE 334",360,"8.280972054694264, -9.899271758767405"
SAINT-MARTIN-D'HÈRES,38421,"Avenue Marcel Cachin / Rue Pierre Loti","Avenue Marcel Cachin",20211118,DIRECTIONNEL,Aucune.,"OPE 334-C3",C3,489,"OPE 334",361,"8.280972060253387, -9.899271771241825"
SAINT-MARTIN-D'HÈRES,38421,"Avenue Marcel Cachin / Rue Léon Jouhaux","Avenue Marcel Cachin",20211118,DIRECTIONNEL,Aucune.,"OPE 334-C4",C4,490,"OPE 334",362,"8.280972068474982, -9.899271790137377"
"LA TRONCHE",38516,"Avenue de Verdun / Avenue du Grand Sablon","Avenue de Verdun",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C1-C2",C1-C2,491,"OPE 338",363,"8.280972250848345, -9.89927180349349"
"LA TRONCHE",38516,"Avenue des Maquis du Grésivaudan / Quai Yermoloff","Avenue des Maquis du Grésivaudan",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C10",C10,492,"OPE 338",364,"8.280972309901012, -9.899271845252295"
GRENOBLE,38185,"Boulevard Maréchal Leclerc / Avenue Saint-Roch","Boulevard Maréchal Leclerc",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C3",C3,493,"OPE 338",365,"8.280972232604508, -9.899271858559498"
GRENOBLE,38185,"Boulevard Jean Pain / Rue Joseph Chanrion","Boulevard Jean Pain",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C5",C5,495,"OPE 338",366,"8.280972206686402, -9.899271856800087"
GRENOBLE,38185,"Avenue de Verdun / Rue du 19 Mars 1962","Avenue de Verdun",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C6",C6,496,"OPE 338",367,"8.280972223158887, -9.89927183063555"
GRENOBLE,38185,"Rue Jules Flandrin / Rue du 19 Mars 1962","Rue Jules Flandrin",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C7",C7,497,"OPE 338",368,"8.280972218789051, -9.899271798570878"
"LA TRONCHE",38516,"Boulevard de la Chantourne / Pass. Ricou","Boulevard de la Chantourne",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C8",C8,498,"OPE 338",369,"8.280972290679827, -9.899271768398437"
"LA TRONCHE",38516,"Boulevard de la Chantourne / Avenue du Grand Sablon","Boulevard de la Chantourne",20211116,DIRECTIONNEL,Aucune.,"OPE 338-C9",C9,499,"OPE 338",370,"8.280972287832242, -9.899271790874266"
GRENOBLE,38185,"Rue Mallifaud / Rue des deportés du 11 Novembre 1943","Rue Mallifaud",20220111,DIRECTIONNEL,Aucune.,"OPE 340-C1",C1,500,"OPE 340",371,"8.280972143963504, -9.899271922733874"
