plaspe_id,plaspe_type_nom,adresse,plaspe_barrette_id,plaspe_datecre,plaspe_peint_date,plaspe_arrete_num,plaspe_sign_horiz_etat,plaspe_sign_vert_etat,geo_point_2d
3867,Livraison,"5 Rue Vauban",607,20230405000000,,,Dégradé,"Bon Etat","45.188284780135014,5.723457469385328"
3066,Taxi,"30 Rue Casimir Brenier",3399,20141125000000,,,"Bon Etat","Bon Etat","45.19131067218715,5.715534454209033"
4150,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.19143355033633,5.716134667052414"
4149,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.19142237313898,5.716080069968908"
4148,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.191409500734935,5.716017192519015"
4147,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.1913948198301,5.715945481380051"
4146,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.191381201307415,5.715878959838685"
4145,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.19136864769942,5.715817640214581"
4144,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.19135345223023,5.715743416349442"
4143,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.191339005288086,5.7156728489972215"
4142,Taxi,"30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat","Bon Etat","45.19132361923939,5.715597694770161"
4141,"Vélos électriques et trotinettes en libre-service","30 Rue Casimir Brenier",3399,20230428000000,,,"Bon Etat",,"45.19148011347122,5.716362114877775"
3599,"Vélos électriques et trotinettes en libre-service","13 Rue du Commandant L'Herminier",6571,20230317000000,,,"Bon Etat",,"45.19290379512897,5.735051279086953"
3879,Livraison,"31 Boulevard Agutte Sembat",6807,20230405000000,,,"Bon Etat","Bon Etat","45.1861864327839,5.728687121553938"
3878,Livraison,"31 Boulevard Agutte Sembat",6807,20230405000000,,,"Bon Etat","Bon Etat","45.18622827906273,5.728640576631398"
3877,Livraison,"31 Boulevard Agutte Sembat",6807,20230405000000,,,"Bon Etat","Bon Etat","45.18627464150631,5.728589008349224"
3882,Livraison,"21 Boulevard Agutte Sembat",6809,20230405000000,,,"Bon Etat","Bon Etat","45.18653729872359,5.72829685641354"
3881,Livraison,"21 Boulevard Agutte Sembat",6809,20230405000000,,,"Bon Etat","Bon Etat","45.18658665435968,5.7282419580632125"
3880,Livraison,"21 Boulevard Agutte Sembat",6809,20230405000000,,,"Bon Etat","Bon Etat","45.18662480725693,5.72819952045132"
4464,Livraison,"30 Rue des Eaux Claires",1111,20230616000000,,,"Bon Etat",Absent,"45.176923425957256,5.709550801358127"
4463,Livraison,"30 Rue des Eaux Claires",1111,20230616000000,,,"Bon Etat",Absent,"45.17696920549814,5.70957989530849"
4462,Livraison,"30 Rue des Eaux Claires",1111,20230616000000,,,"Bon Etat",Absent,"45.17701636529757,5.709609866498577"
4461,Livraison,"30 Rue des Eaux Claires",1111,20230616000000,,,"Bon Etat",Absent,"45.17705961918475,5.709637355435456"
4460,"Vélos électriques et trotinettes en libre-service","30 Rue des Eaux Claires",1111,20230616000000,,,"Bon Etat",,"45.17718126550821,5.7097146649898525"
3502,PMR,"19 Rue Blanche Monier",6301,20230302000000,,,"Bon Etat","Bon Etat","45.1968063160707,5.739933891424203"
3979,"Vélos électriques et trotinettes en libre-service","1 Rue Edgar Quinet",152,20230420000000,,,"Bon Etat",,"45.1881872741757,5.714224614372907"
4105,Livraison,"3 Rue Colonel Denfert Rochereau",111,20230427000000,,,"Bon Etat","Bon Etat","45.190615306805846,5.718642619611918"
4132,Taxi,"2 Rue du Moulin de Canel",109,20230427000000,,,"Bon Etat","Bon Etat","45.19038164359289,5.716721364849041"
4131,Taxi,"2 Rue du Moulin de Canel",109,20230427000000,,,"Bon Etat","Bon Etat","45.190331918255836,5.716711846834222"
4130,Taxi,"2 Rue du Moulin de Canel",109,20230427000000,,,"Bon Etat","Bon Etat","45.19028366769506,5.716702611124986"
4129,Taxi,"2 Rue du Moulin de Canel",109,20230427000000,,,"Bon Etat","Bon Etat","45.19023371178429,5.716693049008808"
886,Livraison,"2 Rue du Moulin de Canel",109,20230427000000,,,Dégradé,"Bon Etat","45.190132102541014,5.716673599923513"
4107,"Vélos électriques et trotinettes en libre-service","8 Rue Crépu",5470,20230427000000,,,"Bon Etat",,"45.18922217372351,5.715926609031011"
781,Livraison,"8 Rue Crépu",5469,20230427000000,,,Dégradé,"Bon Etat","45.18942723486024,5.7161617991321325"
3719,Livraison,"8 Rue Hoche",6661,20230327000000,,,"Bon Etat","Bon Etat","45.18558578856672,5.727631330005409"
3006,"Transport de fond","8 Rue Hoche",6660,20140917000000,,,"Bon Etat","Bon Etat","45.185641933160746,5.727804752419096"
3005,Livraison,"8 Rue Hoche",6661,20140917000000,,,"Bon Etat","Bon Etat","45.185606998790654,5.727694917653528"
4186,"Vélos électriques et trotinettes en libre-service","21 Rue du Villard de Lans",3317,20230502000000,,,"Bon Etat",,"45.19752967982215,5.7117513271664135"
4304,"Vélos électriques et trotinettes en libre-service","63 Place Saint Bruno",147,20230512000000,,,"Bon Etat",,"45.187189251906936,5.712588999340985"
4387,Autopartage,"11 Rue Louis Le Cardonnel",852,20230608000000,,,"Bon Etat","Bon Etat","45.179283393562244,5.7151248045462415"
4386,Autopartage,"11 Rue Louis Le Cardonnel",852,20230608000000,,,"Bon Etat","Bon Etat","45.17933106062581,5.715142938593601"
651,PMR,"25 Rue Gaston Letonnelier",1951,,,,"Bon Etat","Bon Etat","45.16962787923305,5.742791086606604"
1303,"Transport de fond","21 Boulevard Maréchal Joffre",5624,20120418000000,,,"Bon Etat",Absent,"45.18256729741119,5.728945422274317"
485,PMR,"1 Square Charles Michels",6850,20230417000000,,,"Bon Etat","Bon Etat","45.181405528606916,5.717904411104935"
541,PMR,"10 Rue Charles Péguy",7448,20230607000000,,,"Bon Etat","Bon Etat","45.17908238767843,5.712610178339943"
4014,PMR,"2 Square des Fusillés",7040,20230425000000,,,"Bon Etat","Bon Etat","45.18876667700162,5.704740921869276"
3609,"Vélos électriques et trotinettes en libre-service","7 Rue Condillac",2337,20230317000000,,,"Bon Etat",,"45.18932656410667,5.730450234956298"
3608,Livraison,"7 Rue Condillac",474,20230317000000,,,Dégradé,"Bon Etat","45.18943946844185,5.730772574753136"
1825,Livraison,"7 Rue Condillac",474,20130614000000,,,Dégradé,"Bon Etat","45.189425396493846,5.730732569893398"
147,PMR,"105 Cours Jean Jaurès",6862,20140804000000,,,"Bon Etat","Bon Etat","45.18224907119855,5.717283336681764"
3841,PMR,"3 Rue Henri Ding",811,20230404000000,,,"Bon Etat","Bon Etat","45.18335622782872,5.72754341605611"
1419,Livraison,"3 Rue Henri Ding",6791,20120914000000,,,"Bon Etat","Bon Etat","45.18336442133589,5.727419591431544"
1091,PMR,"3 Rue Henri Ding",811,20140428000000,,,"Bon Etat","Bon Etat","45.18336420011278,5.7275001441522715"
2424,Autopartage,"2 Rue de Narvik",418,20130725000000,,,Erroné,"Bon Etat","45.18271469185122,5.7282771281263765"
167,PMR,"2 Rue de Narvik",418,20080717000000,,,"Bon Etat","Bon Etat","45.182913588781496,5.728234127996871"
3917,"Vélos électriques et trotinettes en libre-service","15 Rue d'Alembert",6051,20230407000000,,,"Bon Etat",,"45.18946142247468,5.711308292665929"
3928,Livraison,"15 Rue d'Alembert",6052,20230411000000,,,"Bon Etat","Bon Etat","45.189166466561595,5.7112699115740355"
3927,Livraison,"15 Rue d'Alembert",6052,20230411000000,,,"Bon Etat","Bon Etat","45.189231454037206,5.711277871149447"
617,PMR,"4 Rue Pierre Bonnard",7805,20101201000000,,,Dégradé,"Bon Etat","45.1752589578429,5.72647573668607"
4476,"Vélos électriques et trotinettes en libre-service","75 Rue de Stalingrad",1323,20230620000000,,,"Bon Etat",,"45.175690803378046,5.725969997785047"
429,PMR,"34 Boulevard Joseph Vallier",294,20230424000000,,,"Bon Etat","Bon Etat","45.18025725374316,5.70964569782152"
4388,"Vélos électriques et trotinettes en libre-service","9 Boulevard Joseph Vallier",3747,20230608000000,,,"Bon Etat",,"45.17996057332604,5.714577631007256"
547,PMR,"9 Boulevard Joseph Vallier",7387,20080502000000,,,"Bon Etat","Bon Etat","45.180117954396145,5.714266546615848"
904,Livraison,"41 Boulevard Joseph Vallier",5920,20110502000000,,,Dégradé,"Bon Etat","45.17999384805585,5.709374925448993"
1409,Livraison,"24 BIS Boulevard Joseph Vallier",296,20120914000000,,,"Bon Etat","Bon Etat","45.180296496751026,5.711752229671177"
290,PMR,"11 Place André Charpin",,20080717000000,,,"Bon Etat","Bon Etat","45.17951203706984,5.7455718338669906"
625,PMR,"5 Place André Charpin",,,,,"Bon Etat","Bon Etat","45.17917450791808,5.745593788726325"
4112,Livraison,"23 Cours Jean Jaurès",4799,20230427000000,,,"Bon Etat","Bon Etat","45.18849426389159,5.719353807921885"
4111,Livraison,"23 Cours Jean Jaurès",4799,20230427000000,,,"Bon Etat","Bon Etat","45.18855160554566,5.719370830318143"
4190,Livraison,"1 Rue de l'Ancien Champ de Mars",5206,20230503000000,,,"Bon Etat","Bon Etat","45.18871224237296,5.719757660846023"
242,PMR,"11 Rue Docteur Bordier",2305,20080717000000,,,"Bon Etat","Bon Etat","45.176145766036356,5.729859040110694"
507,PMR,"20 Boulevard Maréchal Foch",731,20230405000000,,,"Bon Etat","Bon Etat","45.18135308947124,5.724793186269812"
2444,Livraison,"31 Cours Jean Jaurès",7090,20140731000000,,,"Bon Etat","Bon Etat","45.18744193003787,5.7190376825104545"
4091,Livraison,"31 Cours Jean Jaurès",7090,20230426000000,,,"Bon Etat","Bon Etat","45.18747976081056,5.719050176258823"
609,Livraison,"33 Boulevard Maréchal Foch",5129,20230405000000,,,"Bon Etat","Bon Etat","45.1805843507543,5.721687125859284"
564,PMR,"194 Cours de la Libération et du Général de Gaulle",2287,,,,"Bon Etat","Bon Etat","45.16360191295442,5.710602200061422"
3575,Livraison,"4 Place Jean Moulin",6539,20230315000000,,,Dégradé,"Bon Etat","45.189190028381205,5.738841406767693"
820,Livraison,"4 Place Jean Moulin",6539,20230315000000,,,Dégradé,"Bon Etat","45.1891492860578,5.738841611502962"
3596,Covoiturage,"11 Boulevard Jean Pain",6566,20230317000000,,,"Bon Etat","Bon Etat","45.18719349310112,5.7369430527315854"
3595,Covoiturage,"11 Boulevard Jean Pain",6566,20230317000000,,,"Bon Etat","Bon Etat","45.187221315565225,5.7370155450655895"
3657,Autopartage,"11 Boulevard Jean Pain",6609,20230321000000,,,"Bon Etat","Bon Etat","45.18623239307868,5.7351944608200975"
3656,Covoiturage,"11 Boulevard Jean Pain",6608,20230321000000,,,"Bon Etat","Bon Etat","45.18618748843443,5.735033888720385"
3655,PMR,"11 Boulevard Jean Pain",6607,20230321000000,,,"Bon Etat","Bon Etat","45.186219629288374,5.7349885692295945"
3654,PMR,"11 Boulevard Jean Pain",6607,20230321000000,,,"Bon Etat","Bon Etat","45.1862396088673,5.7350423764203295"
331,PMR,"11 Boulevard Jean Pain",6607,20080717000000,,,"Bon Etat","Bon Etat","45.186260444572575,5.735098489365188"
4168,Taxi,"14 Rue de l'Isère",7163,20230428000000,,,"Bon Etat","Bon Etat","45.19215978942815,5.715534296233498"
4167,Taxi,"14 Rue de l'Isère",7163,20230428000000,,,"Bon Etat","Bon Etat","45.19217859123416,5.715606526968134"
4166,Taxi,"14 Rue de l'Isère",7163,20230428000000,,,"Bon Etat","Bon Etat","45.19219617399798,5.715674074720508"
4165,Taxi,"14 Rue de l'Isère",7163,20230428000000,,,"Bon Etat","Bon Etat","45.19221794573936,5.715757715548982"
4164,Taxi,"14 Rue de l'Isère",7163,20230428000000,,,"Bon Etat","Bon Etat","45.19223577039628,5.7158261930257614"
266,PMR,"2 Rue Lieutenant Chabal",1467,20140516000000,,,"Bon Etat","Bon Etat","45.17131676509508,5.722924348413801"
139,PMR,"19 Rue Hébert",451,20080717000000,,,"Bon Etat","Bon Etat","45.18949833353173,5.733821435677523"
1418,PMR,"1 Rue Colonel Lanoyerie",5653,20120914000000,,,"Bon Etat","Bon Etat","45.18273394444738,5.718461197719798"
445,PMR,"1 Rue Colonel Lanoyerie",5653,20080502000000,,,"Bon Etat","Bon Etat","45.182784796843535,5.718436220108232"
4459,PMR,"71 Rue Joseph Bouchayer",7710,20230616000000,,,"Bon Etat","Bon Etat","45.17773132082868,5.70697345411084"
546,PMR,"71 Rue Joseph Bouchayer",7710,20230616000000,,,"Bon Etat","Bon Etat","45.17774374157881,5.706775513499643"
4101,Livraison,"8 Rue Raymond Bank",7104,20230426000000,,,Dégradé,"Bon Etat","45.189342106945304,5.717555081672002"
4100,Livraison,"8 Rue Raymond Bank",7104,20230426000000,,,Dégradé,"Bon Etat","45.18931167763273,5.717639735545468"
4099,Livraison,"8 Rue Raymond Bank",7104,20230426000000,,,Dégradé,"Bon Etat","45.18928657085969,5.717709581997669"
3717,"Vélos électriques et trotinettes en libre-service","24 Place Paul Vallier (Paul Gariboldy)",481,20230327000000,,,"Bon Etat",,"45.18617078843571,5.732734266939339"
1106,Livraison,"24 Place Paul Vallier (Paul Gariboldy)",481,20111003000000,,,"Bon Etat","Bon Etat","45.18619372949346,5.732678823116875"
4209,PMR,"14 Avenue Félix Viallet",588,20230504000000,,,Absent,"Bon Etat","45.19153645609627,5.723185212550659"
4208,"Vélos électriques et trotinettes en libre-service","14 Avenue Félix Viallet",588,20230504000000,,,"Bon Etat",,"45.19155593502669,5.723311063497798"
4212,Livraison,"15 Avenue Félix Viallet",590,20230504000000,,,"Bon Etat","Bon Etat","45.191227434855115,5.72183635034594"
4033,PMR,"28 BIS Rue Ampère",3308,20230425000000,,,Dégradé,"Bon Etat","45.18377308225736,5.705546845247442"
2545,PMR,"29 Rue des Arts et Métiers",3902,20131128000000,,,"Bon Etat","Bon Etat","45.18422851136703,5.704567803962587"
2565,PMR,"23 Rue des Arts et Métiers",3942,20131129000000,,,"Bon Etat","Bon Etat","45.184468043838756,5.704575776678585"
4036,Livraison,"3 Rue Georges Jacquet",4540,20230425000000,,,"Bon Etat","Bon Etat","45.18695084474287,5.705531957022955"
4037,Livraison,"3 Rue Georges Jacquet",4540,20230425000000,,,"Bon Etat","Bon Etat","45.1869522329922,5.705466055667791"
3043,"Vélos électriques et trotinettes en libre-service","4 Place de la Gare",7117,20140923000000,,,"Bon Etat",,"45.18996839536276,5.7156263907902485"
1466,"Vélos électriques et trotinettes en libre-service","4 Place de la Gare",7117,20121106000000,,,"Bon Etat",,"45.18992583871591,5.7156005742835"
4108,Livraison,"4 Place de la Gare",7116,20230427000000,,,"Bon Etat","Bon Etat","45.189852615291706,5.71568779530178"
788,Livraison,"12 Rue Étienne Marcel",137,20230426000000,,,Absent,"Bon Etat","45.18650289651905,5.717074361012593"
3695,Livraison,"19 Rue Lesdiguières",485,20230323000000,,,"Bon Etat","Bon Etat","45.18721812153706,5.727874433808843"
3694,Livraison,"19 Rue Lesdiguières",485,20230323000000,,,"Bon Etat","Bon Etat","45.187245613675536,5.72794977069765"
885,PMR,"9 Rue Montorge",561,20230510000000,,,"Bon Etat","Bon Etat","45.19143319019862,5.725832139873966"
3407,PMR,"21 Avenue des Martyrs",7326,20160107000000,,,"Bon Etat","Bon Etat","45.202711186033746,5.703518045425297"
3406,PMR,"21 Avenue des Martyrs",7326,20160107000000,,,"Bon Etat","Bon Etat","45.20256068751454,5.703711619710212"
3405,Livraison,"21 Avenue des Martyrs",7326,20160107000000,,,"Bon Etat","Bon Etat","45.20260515139783,5.703654940921496"
3993,Livraison,"17 Rue Abbé Grégoire",7000,20230424000000,,,"Bon Etat","Bon Etat","45.18805530268863,5.712661353536167"
3845,Livraison,"6 Cours La Fontaine",614,20230405000000,,,"Bon Etat","Bon Etat","45.187918078284305,5.725303636204444"
3844,Livraison,"6 Cours La Fontaine",614,20230405000000,,,"Bon Etat","Bon Etat","45.1879213157408,5.725368264829264"
3843,Livraison,"6 Cours La Fontaine",614,20230405000000,,,"Bon Etat","Bon Etat","45.18792485800116,5.725438979028688"
565,PMR,"222 Cours de la Libération et du Général de Gaulle",1901,,,,Absent,Absent,"45.16124976708385,5.709814060491335"
4438,PMR,"2 Boulevard des Diables Bleus",7614,20230613000000,,,"Bon Etat","Bon Etat","45.18354829600495,5.73286618835819"
4437,PMR,"2 Boulevard des Diables Bleus",7614,20230613000000,,,"Bon Etat","Bon Etat","45.18355603182127,5.732819176993581"
1090,Livraison,"59 Boulevard Gambetta",5981,20120801000000,,,"Bon Etat","Bon Etat","45.18298373933991,5.726862786253753"
3833,PMR,"3 Rue Marguerite Gonnet",2949,20230404000000,,,"Bon Etat","Bon Etat","45.182394287172336,5.723725611409635"
1765,PMR,"3 Rue Marguerite Gonnet",2949,20120601000000,,,"Bon Etat","Bon Etat","45.18241064661142,5.723714602614309"
3832,PMR,"31 Rue Lazare Carnot",2951,20230404000000,,,"Bon Etat","Bon Etat","45.182741060437515,5.724750917941695"
2184,Autopartage,"17 Place Saint Bruno",784,20101201000000,,,Absent,"Bon Etat","45.18614713205523,5.713966588591441"
966,Autopartage,"34 Rue Docteur Calmette",7016,20110905000000,,,"Bon Etat","Bon Etat","45.18078261984722,5.706628831228489"
267,PMR,"3 Rue Louis et Auguste Lumière",1669,20080717000000,,,"Bon Etat","Bon Etat","45.182156706276785,5.740149273107886"
4467,"Vélos électriques et trotinettes en libre-service","3 Rue Marbeuf",1087,20230619000000,,,"Bon Etat",,"45.17981654061911,5.708175612807113"
344,PMR,"41 BIS Rue Abbé Grégoire",3424,20110105000000,,,"Bon Etat","Bon Etat","45.18581346656752,5.712213691554684"
1357,Livraison,"52 Rue Mallifaud",1347,20090201000000,,,"Bon Etat","Bon Etat","45.18078964347508,5.729361843385878"
1426,Taxi,"36 BIS Avenue de l'Europe",,20121023000000,,,,,"45.15920163972244,5.73228282269476"
3981,Livraison,"20 Place Saint Bruno",157,20230420000000,,,Dégradé,"Bon Etat","45.18750290143009,5.712559831082389"
78,PMR,"20 Place Saint Bruno",157,20080717000000,,,"Bon Etat","Bon Etat","45.187639852400984,5.712586368640979"
4465,"Vélos électriques et trotinettes en libre-service","11 Chemin du Couvent",7725,20230616000000,,,"Bon Etat",,"45.175751557049836,5.712285831095484"
780,Livraison,"3 Rue Crépu",7115,20230427000000,,,Dégradé,"Bon Etat","45.189816520161806,5.71660958503024"
251,PMR,"13 BIS Rue Gay Lussac",1549,20080717000000,,,"Bon Etat","Bon Etat","45.17824735659256,5.732067076293851"
3529,"Vélos électriques et trotinettes en libre-service","6 BIS Rue Ravier Piquet",352,20230310000000,,,"Bon Etat",,"45.20108962427569,5.738236126889039"
1746,PMR,"30 Rue Marceau",3239,20120601000000,,,"Bon Etat","Bon Etat","45.181708367082045,5.722536943579133"
4401,Livraison,"43 Cours de la Libération et du Général de Gaulle",7510,20230608000000,,,"Bon Etat","Bon Etat","45.176641520514885,5.715448473728088"
1329,Livraison,"43 Cours de la Libération et du Général de Gaulle",7510,20120910000000,,,"Bon Etat","Bon Etat","45.17659534834786,5.715432556958192"
650,PMR,"17 Rue Gaston Letonnelier",1952,,,,"Bon Etat","Bon Etat","45.17016576559089,5.742885178600933"
4104,"Vélos électriques et trotinettes en libre-service","17 Rue Colonel Denfert Rochereau",7110,20230427000000,,,"Bon Etat",,"45.189206916143334,5.7171991339961235"
770,Livraison,"12 Rue Aristide Bergès",3411,20140616000000,,,Dégradé,"Bon Etat","45.19139292014989,5.718521755150401"
654,PMR,"29 Rue Jean Bart",5274,,,,"Bon Etat","Bon Etat","45.17683853260778,5.741650016706384"
2584,PMR,"3 Rue Émile Ducros",385,20131212000000,,,"Bon Etat","Bon Etat","45.19819341267335,5.740252178602585"
4123,"Vélos électriques et trotinettes en libre-service","8 Rue Maréchal Dode",2460,20230427000000,,,"Bon Etat",,"45.19062531479133,5.720285758360077"
608,PMR,"19 Boulevard Maréchal Foch",732,20230405000000,,,"Bon Etat","Bon Etat","45.18099367387443,5.724354945408343"
1204,PMR,"2 Rue Irvoy",3544,20140404000000,,,Dégradé,"Bon Etat","45.1827512986674,5.716839404001437"
3950,Livraison,"2 Rue Irvoy",3544,20230418000000,,,"Bon Etat","Bon Etat","45.18276470836677,5.716925735083968"
1346,Livraison,"7 Boulevard des Diables Bleus",7613,20130610000000,,,Dégradé,"Bon Etat","45.183566471581315,5.731975404990506"
170,PMR,"7 Boulevard des Diables Bleus",7613,20080717000000,,,"Bon Etat","Bon Etat","45.18357125322457,5.731946971082538"
